‏John 
4:15	וַתֹּאמֶר אֵלָיו הָאִשָּׁה תְּנָה לִי אֲדֹנִי אֶת־־הַמִּים הָאֵלֶה לְמַעַן לֹא אֶצְמָא וְלֹא אָבוֹא פה לִשְׁאֹב. 
4:16	וַיֹּאמֶר אֵלֶיהָ יֵשׁוּעַ לְבִי קִרְאִי לְאִישֵׁךְ וּבְאִי הֵנָּה. 
4:17	וַתַּעַן הָאִשָּׁה וַתֹּאמֶר אִישׁ אֵינֶנּוּ לִי וַיֹּאמֶר אֵלֶיהָ יֵשׁוּעַ הֵיטֵב דִּבַּרְתָּ כִּי אִישׁ אֵינֶנּוּ לִי. 
4:18	כִּי הָיוּ לָךְ חֲמִשָּׁה אֲנָשִׁים וַאֲשֶׁר לָךְ עַתָּה אֵינֶנּוּ אִישֵׁךְ בֶּאֱמֶת דִּבַּרְתָּ זאת. 
4:19	וַתֹּאמֶר אֵלָיו הָאִשָּׁה אֲדֹנִי רֹאֶה אָנֹכִי כִּי נָבִיא אָתָּה. 
4:20	בָּהָר הַזֶּה הִשְׁתַּחֲווּ אֲבֹתֵינוּ וְאַתֶּם אֹמְרִים כִּי יְרוּשָׁלַם הוּא הַמָּקוֹם אֲשֶׁר לָנוּ לְהִשְׁתַּחֲוֹת בּוֹ. 
4:21	וַיֹּאמֶר אֵלֶיהָ יֵשׁוּעַ הַאֲמִינִי לִי אִשָּׁה כִי תָבֹא הָעֵת אֲשֶׁר לֹא תִשְׁתַּחֲווּ לָאָב בָּהָר הַזֶּה וְלֹא בִירוּשָׁלַם. 
4:22	אַתֶּם מִשְׁתַּחֲוִים לַאֲשֶׁר לֹא יְדַעְתֶּם וַאֲנַחְנוּ מִשְׁתַּחֲוִים לַאֲשֶׁר יָדַעְעָנוּ כִי יְשׁוּעָה מִן־־ הַיְהוּדִים. 
4:23	וּבָאָה הָעֵת וְהִיא עַתָּה וְהַמִּשְׁתַּחֲוִים הַנֶּאֶמָנִים יִשְׁתַּחֲווּ לָאָב בְּרוּחַ וּבֶאֱמֶת כִּי כְאֵלֶּה מְבַקֵּשׁ הָאָב לְהִשְׁתַּחֲוֹת לוֹ. 
4:24	אֱלֹהִים רוּחַ הוּא וְהַמִּשְׁתַּחֲוִים לוֹ לָהֶם לְהִשְׁתַּחֲוֹת בְּרוּחַ וּבְאֶמֶת. 
4:25	וַתֹּאמֶר אֵלָיו הָאִשָּׁה יָדַעְתִּי כִי יָבֹא מָשִׁיחַ הַנִּקְרָא קְרַסְטְ וּבְבֹאוֹ יַגִּיד לָנוּ הַכֹּל. 
4:26	וַיֹּאמֶר אֵלֶיהָ יֵשׁוּעַ אָנֹכִי הַמִּדַבֵּר אֵלָיִךְ. 
4:27	אָז יָבֹאוּ תַלְמִידָיו וַיִּתְמְהוּ עַל דַּבְּרוֹ עַם הָאִשָּׁה וְאִישׁ לֹא אָמַר מַה־תְּבַקֵּשׁ אוֹ לָמָּה תְדַבֵּר אֵלֶיהָ. 
4:28	וַתַּעֲזֹב הָאִשָּׁה אֶת־־כַּדָּהּ וַתֵּלֶךְ הָעִירָה וַתֹּאמֶר אֶל־־ הָאֲנָשִׁים. 
4:29	בּאוּ וּרְאוּ אֶת־הָאִישׁ אֲשֶׁר אָמַר לִי אֶת־כָּל־אֲשֶׁר עָשִׂיתִי הֲלֹא הוּא הַמָּשִׁיחַ. 
4:30	וַיַּיִּצְאוּ מִן־הָעִיר וַיָּבֹאוּ אֵלָיו. 
4:31	וַיִּשְׁאֲלוּ אֹתוֹ תַלְמִידָיו בָעֵת הַהִיא לֵאמֹר רַבִּי אֱכֹל. 
4:32	וַיֹּאמֶר אֲלֵיהֶם הָאֹבֶל אֲשֶׁר לֹא יְדַעְתֶּם לִי לֶאֱכֹל. 
4:33	וַיֹּאמְרוּ הַתַּלְמִידִים אִישׁ אֶל רֵעֵהוּ הַאִם הֵבִיא לוֹ אִישׁ לֶאֱכֹל. 
4:34	וַיֹּאמֶר אֲלֵיהֶם יֵשׁוּעַ זֶה אָכְלִי לַעֲשׂוֹת אֶת־־רְצוֹן שֹׁלְחִי וּלְכַלּוֹת אֶת־־פָּעֲלוֹ. 
4:35	הֲלֹא אַתֶּם אֹמְרִים כִּי בְעוֹד אַרְבָּעָה חֲדָשִׁים יָבוֹא הַקְצִיר הִנֵּה אֲנִי אֹמֵר לָכֶם שְׂאוּ אֶת־עֵינֵיכֶם וּרְאוּ בַשָּׂדוֹת כִּי הַלְבִּינוּ כְבָר לִקְצוֹר. 
4:36	וְהַיּוֹצֵר יִקַּח שְׂכָרוֹ וְיֶאֱסוֹף אֶת־הַפְּרִי לְחַיֵּי עוֹלָמִים לְמַעַן יִשְׂמְחוּ גַס־־הַזֹּרֵעַ וְהַיּוֹצֵר יַחְדָּו. 
4:37	וּבְזֹאת אֱמֶת הַדָּבָר הָאֶחָד זַרֵעַ וְהָאַחֵר קוֹצֵר. 
4:38	שְׁלַחְתִּי אֶתְכֶם לִקְצוֹר אֶת־אֲשֶׁר לֹא עֲמַלְתֶּם בָּהּ אֲחֵרִים עָמְלוּ וְאַתֶּם בָּאתָם לַעֲמָלָם. 
4:39	וַיַּאֲמִינוּ בוֹ שֹׁמְרֹנִים רַבִּים מִן־־הָעִיר הַהִיא בַעֲבוּר דְּבַר הָאִשָּׁה אֲשֶׁר הֵעִידָה כִי אָמַר לִי אֶת־כָּל־אֲשֶׁר עָשִׂיתִי. 
4:40	וַיָּבֹאוּ אֵלָיו הַשׂמְרֹנִים וַיִּשְׁאֲלוּ אֹתוֹ לָשֶׁבֶת אִתָּם וַיִּשֶׁב שָׁם יוֹמָיִם. 
4:41	וַיַּאֲמִינוּ בוֹ אֲחֵרִים רַבִּים מִן־־ הָרִאשׁנִים עַל־דְּבָרוֹ. 
4:42	וַיֹּאמְרוּ אֶל־הָאִשָּׁה מֵעַתָּה לֹא נַאֲמִין בַּעֲבוּר דְּבָרֵךְ כִּי אֲנַחְנוּ שָׁמַעְנוּ וְיָדַעְנוּ כִי אָמְנָה זֶה הַמָּשִׁיחַ מוֹשִׁיעַ הָאָרֶץ. 
4:43	וַיֵּצֵא מִשָּׁם אַחֲרֵי יוֹמַיִם וַיֵּלֶךְ גָּלִילָה. 
4:44	וַיָּעַד יֵשׁוּעַ כִּי אֵין כָּבוֹד לְנָבִיא בְאַרְצוֹ. 
4:45	וַיָּבא אֶל כָּלִיל וַיְקַבְּלוּ אֹתוֹ הַגְּלִילִים כִּי רָאוּ אֶת־־כָּל־־אֲשֶׁר עָשָׂה בִירוּשָׁלַם בֶּחָן כִּי גַם הֵמָּמָה בָאוּ אֶל הֶחָג. 
4:46	וַיָּבֹא יֵשׁוּעַ עוֹד אֶל קָנָה הַגָּלִיל אֲשֶׁר עָשָׂה שָׁם הַמַּיִם לְיַיִן וַיְהִי אִישׁ מֶלֶךְ וּבְנוֹ חָלָה בִכְפַר־־נָחוּם. 
4:47	וַיִּשְׁמַע כִּי בָא יֵשׁוּעַ מִיהוּדָה לְגָלִיל וַיִּגַּשׁ אֵלָיו וַיִּשְׁאַל לוֹ לָרֶדֶת וּלְרַפֵא אֶת־־ בְּנוֹ כִי קָרוֹב לָמוּת הוּא. 
4:48	וַיֹּאמֶר אֵלָיו יֵשׁוּעַ אִם לֹא תִרְאוּ אֹתוֹת וּמֹפְתִים לֹא תַאֲמִינוּ. 
4:49	וַיֹּאמֶד נאֵלָיו אִישׁ מֶלֶךְ רְדָה אֲדֹנִי טֶרֶם יָמוּת בְּנִי. 
4:50	וַיֹּאמֶר אֵלָיו יֵשׁוּעַ לֵךְ בִּנְךָ חַי וַיִּיַּאֲמֵן הָאִישׁ לַדְּבָר אֲשֶׁר דִּבֵּר אֵלָיו יֵשׁוּעַ וַיֵּלֶךְ. 
4:51	וּבְרִדְתּוֹ פָנְעוּ בוֹ עֲבָדָיו וַיַּגִּידוּ לֵאמֹר בִּנְךָ חָי. 
4:52	וַיִּדְרֹשׁ מֵהֶם אֶת־־הָעֵת אֲשֶׁר־־הֵחֵל בָּהּ לְחַנֵּק וַיֹּאמְרוּ אֵלָיו אֶתְמוֹל בְּעֵת
4:53	הַשְׁבִיעִית עָזְבָה אֹתוֹ הַקַדָּחַת. 
4:54	וַיַּדַע הָאָב כִּי הָיָה בָעֵת הַהִיא אֲשֶׁר אָמַר אֵלָיו יֵשׁוּעַ בִּנְךָ חַי וַיַּאֲמֵן הוּא וְכָל־בֵּיתוֹ. 
4:55	וַיַּעַשׂ יֵשׁוּעַ הָאוֹת הַשֵׁנִית הַזֹּאת בְּצֵאתוֹ מִיהוּדָח לְנָלִיל. 
5:1	וַיְהִי אַחֲרֵי כֵן חַג הַיְהוּדִים וַיַּעַל יֵשׁוּעַ יְרוּשָׁלָמָה. 
5:2	וַתְּהִי בְרֵכָה בִירוּשָׁלַם אֵצֶל שַׁעַר הַצאן הַנָּקְרַאַת בִּלְשׁוֹן עִבְרִית בֵּית־־חַסְדָּא וְלָהּ חָמֵשׁ לִשְׁכּוֹת. 
5:3	וּבְאֵלֶּה שָׁכְבוּ הֲמוֹן רַב חוֹלִים עִוְרִים פַּסְחִים יְבֵשִׁים מְיַחְלִים לְנוֹעַ הַמָּיִם. 
5:4	כִּי מַלְאָךְ יָרַד לְעֵת אֶל־הַבְּרֵכָה וְהִרְבִּין אֶת־הַמַּיִם וְהָרִאשׁוֹן אֲשֶׁר יָרַד אַחֲרֵי רֹגֶז הַמַּיִם נִרְפָּא מִכָּל־מַחֲלָה אֲשֶׁר הָיְתָה לוֹ. 
5:5	וַיְהִי שָׁם אִישׁ אֶחָד אֲשֶׁר חָלָה שְׁלֹשִׁים וּשְׁמֹנֶה שָׁנָה. 
5:6	וַיַּרְא אֹתוֹ יֵשׁוּעַ שֹׁכֵב וַיֵּדַע כִּי זֶה עֵת רָב לוֹ וַיֹּאמֶר אֵלָיו הֲתְאֹבֶה לְהֵרָפֵא. 
5:7	וַיַּעַן אֹתוֹ הַחֹלֶה אֲדֹנִי אִישׁ אֵין לִי לְהַשְׁלִיכֵנִי אֶל־ הַבְּרָכָה אַחֲרֵי רֹגֶז הַמַּיִם וַאֲנִי בְבֹאִי יָרַד לְפָנִי אִישׁ אַחֵר. 
5:8	וַיֹּאמֶר אֵלָיו יֵשׁוּעַ קוּם שָׁא אֶת־מִשְׁכָּבְךָ וְלֵךְ. 
5:9	וַיֵּרָפֵא הָאִישׁ הַהוּא פְתְאֹם וַיִּשָּׂא אֶת־מִשְׁכָּבוֹ וַיֵּלֶךְ וַיְהִי שַׁבָּת בַּיּוֹם הַהוּא. 
5:10	וַיֹּאמְרוּ הַיְהוּדִים אֶל־־הַנִּרְפָּא יוֹם שַׁבָּת הוּא אֵינֶנָּה כַתּוֹרָה לְךְ לָשֵׂאת אֶת־הַמִּשְׁכָּב. 
5:11	וַיַּעַן אֹתָם רֹפְאִי הוּא אָמַר לִי שָׂא אֶת־מִשְׁכָּבְךָ וְלֵךְ. 
5:12	וַיִּשְׁאֲלוּ אֹתוֹ מִי הָאִישׁ אֲשֶׁר אָמַר אֵלֶיךְ שָׂא אֶת־ מִטְתְךָ וְלֵךְ. 
5:13	וְלֹא יָדַע הַנִּרְפָּא מִי הוּא כִי יֵשׁוּעַ סָר מִן־הַקָּהָל אֲשֶׁר הָיָה בַמָּקוֹם הַהוּא. 
5:14	וַיִּמְצָא אֹתוֹ יֵשׁוּעַ אַחֲרֵי כֵן בְּהֵיכָל וַיֹּאמֶר אֵלָיו הִנֵּה נִרְפָּאתָ אַל תֶּחֱטָא עוֹד פֶן יִהְיֶה לָךְ דָּבָר רָע מִמֶּנּוּ. 
5:15	וַיֵּלֶךְ הָאִישׁ וַיַּבֵּד לִיְהוּדִים כִּי יֵשׁוּעַ הוּא אֲשֶׁר רְפָאָהוּ. 
5:16	וַיִּרְדְפוּ הַיְהוּדִים אֶת־יֵשׁוּעַ עַל־ כָּכָה וַיְבַקְשׁוּ לְהָרָגוֹ עַל־כִּי עָשָׂה אֶת־אֵלֶּה בִיּוֹם הַשַׁבָּת. 
5:17	וַיַּעַן אֹתָם יֵשׁוּעַ אָבִי פְעַל עַד־־עַתָּה וְאָנֹכִי פוֹעֵל. 
5:18	וַיּוֹסִיפוּ הַיְהוּדִים לְבַקֵּשׁ לְהָרְגוֹ בַעֲבוּר זֶה כִּי מְעַט מִמֶּנּוּ לְחַלֵּל אֶת־הַשַׁבָּת וְגַם אָמַר כִּי אֱלֹהִים אָבִיו הוּא וּמְשַׁזֶּה אֹתוֹ כֵאלֹהִים. 
5:19	וַיַּעַן יֵשׁוּעַ וַיֹּאמֶר אֲלֵיהֶם אָמְנָם אָמְנָם אֲנִי אֹמֵר לָכֶם לֹא יוּכַל הַבֶּן לַעֲשׂוֹת דָּבָר מִנַּפְשׁוֹ כִי אִם־אֵת אֲשֶׁר־רָאָה כִי הָאָב עֹשֶׂה כִּי אֶת־אֲשֶׁר הוּא עשֶׁה הֵמָּה הָעשֶׁה גַם הַבֶּן כָּמוֹהוּ. 
5:20	כִּי הָאָב אֹהֵב אֶת־־הַבֶּן וְהִרְאָה אֹתוֹ אֶת־כָּל־אֲשֶׁר הוּא עֹשֶׂה וּפָעֲלִים גְּדוֹלִים מֵאֵלֶּה יַרְאֶה אֹתוֹ לְמַעַן תִּתְמָהוּ. 
5:21	כִּי כְמוֹ הָאָב מֵקִים אֶת־הַמַּתִים וּמְחַיֶה כֵן יְחַיֶה הַבֶּן אֶת־אֲשֶׁר יֹאבֶה. 
5:22	כִּי הָאָב לֹא יִשְׁפֹּט אֶת־־ אִישׁ וְכָל־־מִשְׁפָּט נָתַן לַבֵּן. 
5:23	לְמַעַן יְכַבְּדוּ כֹל אֶת־־הַבֶּן כַּאֲשֶׁר הֵמָּה מְכַבְּדִים אֶת־־הָאָב וַאֲשֶׁר לֹא יְכַבֵּד אֶת־הַבֶּן אֵינֶנּוּ מְכַבֵּד אֶת־־הָאָב אֲשֶׁר שְׁלָחָהוּ. 
5:24	אָמְנָם אָמְנָם אֲנִי אֹמֵר לָכֶם הַשֹׁמֵעַ אֶת־־דְּבָרִי וּמַאֲמִין בְּשׂלְחִי חַיֵּי עוֹלָמִים יִהְיוּ לוֹ וְלֹא יָבא לְמִשְׁפָּט אַךְ עָבַר מִמָּוֶת אֶל־־הַחַיִּים. 
5:25	אָמְנָם אָמְנָם אֲנִי אֹמֵר לָכֶם הָעֵת תָּבוֹא וְהִיא עַתָּה אֲשֶׁר יִשְׁמְעוּ בָהּ הַמַּתִים אֶת־קוֹל בֶּן־אֱלֹהִים וְהַשׁמְעִים יִהְיוּ. 
5:26	כִּי כְמוֹ הָאָב יֵשׁ לוֹ חַיִּים בְּנַפְשׁוֹ כֵן נָתַן לַבֵּן לִהְיוֹת לוֹ חַיִּים בְּנַפְשׁוֹ. 
5:27	וְגַם נָתַן לוֹ שִׁלְטוֹן לַעֲשׂוֹת מִשְׁפָּט כִּי בֶן־־אָדָם הוּא. 
5:28	אַל־תִּתְמְהוּ עַל זאת כִּי תָבוֹא הָעֵת אֲשֶׁר יִשְׁמְעוּ בָהּ אֶת־קוֹלוֹ כָל־אֲשֶׁר בַּקְבָרִים. 
5:29	וְיָצְאוּ עשֵׂי טוֹבוֹת אֶל־־תְּקוּמַת הַחַיִּים וְעֹשֵׂי רָעוֹת אֶל־ תְּקוּמַת הַמִּשְׁפָּט. 
5:30	לֹא אוּכַל לַעֲשׂוֹת מְאוּמָה מִנַפְשִׁי אֶשְׁפֹּט כַּאֲשֶׁר אֶשְׁמַע וּמִשְׁפָּטִי צֶדֶק כִּי לֹא רְצוֹנִי אָנֹכִי מְבַקֵשׁ כִּי אִם־רָצוֹן הָאָב אֲשֶׁר שְׁלָחָנִי. 
5:31	אִם הַעַדְתִּי עָלֵי עֵדוּתִי אֵינֶנָּה נֶאֶמָנָה. 
5:32	יֵשׁ אַחֵר המעיד עָלַי וְיָדַעְתִּי כִי עֵדוּת הַמַּעִיד עָלַי נֶאֱמָנָה. 
5:33	שְׁלַחְתֶּם אֶל־יוֹחָנָן וְהֵעִיד אֶת־־הָאֱמֶת. 
5:34	וְלא מֵאִישׁ קְבַּלְתִּי עֵדוּת אַךְ אָמַרְתִּי אֶת־־אֵלֶּה לְמַעַן תִּנָּשִׁעוּ. 
5:35	הוּא הָיָה גֵר בּוֹעֵר וְנִרְאֶה וַאֲבִיתֶם לָגוּל בְּאוֹרוֹ לָעֵת. 
5:36	וְלִי עֵדוּת גְּדוֹלָה מִיּוֹחָנָן הַפְעָלִים אֲשֶׁר נָתַן לִי הָאָב לְכַלּוֹת אֶת־־הַפְעָלִים הָאֵלֶּה אֲשֶׁר אֲנִי עֹשֶׂה מְעִידִים עָלֵי כִּי שְׁלָחַנִי הָאָב. 
5:37	וְהָאָב אֲשֶׁר שְׁלָחַנִי הוּא הֵעִיד עָלַי אֶת־קוֹלוֹ לֹא שְׁמַעְתֶּם בְּכָל־־עַת וְלֹא רָאִיתֶם אֶת־־מַרְאֵהוּ. 
5:38	וּדְבָרוֹ אֵינֶנּוּ בָכֶם כִּי לֹא תַאֲמִינוּ לַאֲשֶׁר שָׁלַח אֹתוֹ. 
5:39	חִפְשׂוּ אֶת־הַכְּתוּבִים כִּי בָם אַתֶּם חוֹשְׁבִים לִהְיוֹת לָכֶם חַיֵּי עוֹלָמִים וְאֵלֶּה הַמָּה הַמְּעִידִים עָלָי. 
5:40	וְלֹא אֲבִיתֶם לָבוֹא אֵלַי לִהְיוֹת לָכֶם חַיִּים. 
5:41	לֹא אֶקַח כָּבוֹד מֵאֲנָשִׁים. 
5:42	וְיָדַעְתִּי אֶתְכֶם כִּי אֵין אַהֲבַת אֱלֹהִים בָּכֶם. 
5:43	בָּאתִי בְשֵׁם אָבִי וְלֹא לְקַחְתֶּם אֹתִי וְאִם יָבוֹא אַחֵר בִּשְׁמוֹ אֹתוֹ תִּקְחוּ. 
5:44	אֵיכָה תוּכְלוּ לְהַאֲמֵן בְּקַחְתְּכֶם כָּבוֹד אִישׁ מֵאָחִיו וְאֶת־הַכָּבוֹד אֲשֶׁר מֵאֱלֹהִים לְבַדּוֹ לֹא בְקַשְׁתֶּם. 
5:45	אֵל תַּחְשְׁבוּ כִי אַלְשִׁין אֶתְכֶם אֶל הָאָב יֵשׁ אֶחָרּ אֲשֶׁר יַלְשִׁין אֶתְכֶם מֹשֶׁה אֲשֶׁר בְּטַחְתֶּם בּוֹ. 
5:46	כִּי אִם־הָאֱמַנְתֶּם בְּמֹשֶׁה תַאֲמִינוּ בִי כִּי כָתַב עָלָי. 
5:47	וְאִם לֹא תַאֲמִינוּ בִכְתָבָיו אֵיכָה תַאֲמִינוּ בִדְבָרָי. 
6:1	וְאַחֲרֵי כֵן עָבַר יֵשׁוּעַ מֵעֵבֶר לְיִם הַגָּלִיל וְהוּא יַם טְבַרְיָה. 
6:2	וַיֵּלֶךְ אַחֲרָיו קָהָל רָב כִּי רָאוּ אֶת־־אֹתֹתָיו אֲשֶׁר עָשָׂה לַחוֹלִים. 
6:3	וַיַּעַל יֵשׁוּעַ אֶל־הָהָר וַיֵּשֶׁב שָׁם עִם תַּלְמִידָיו. 
6:4	וַיִּקְרֹב הַפֶּסַח חַג הַיְהוּדִים. 
6:5	וַיִּשָּׂא יֵשׁוּעַ אֶת־עֵינָיו וַיַּרְא כִי בָא אֵלָיו קָהָל רָב וַיֹּאמֶר לְפִלִפּוֹס מֵאַיִן נִקְנֶה לָחֶם וַיֹּאכְלוּ אֵלֶּה. 
6:6	וְאֶת־־זאת אָמַר לְנַסּתוֹ כִי הוּא יָדָע מַה־יַעֲשֶׂה. 
6:7	וַיַּעַן אֹתוֹ פְלִפּוֹס מָאתַיִם דִינָר לֶחֶם לֹא דִי לָהֶם בְּקַחְתָּם אִישׁ אִישׁ מְעָט. 
6:8	וַיֹּאמֶר אֵלָיו אַנְדְרֵעַ אַחַד מִתַּלְמִידָיו אֲחִי שִׁמְעוֹן פָּטֶר. 
6:9	יֵשׁ פּה נַעַר אֶחָד אֲשֶׁר לוֹ חָמֵשׁ כִּבְּרוֹת לֶחֶם שְׁערִים וּשְׁנֵי דָנִים וּמָה אֵלֶּה לְהָמוֹן כָּזֶה. 
6:10	וַיֹּאמֶר יֵשׁוּעַ הוֹשִׁיבוּ אֶת־־הָאֲנָשִׁים וַיְהִי חָצִיר רָב בַּמָּקוֹם הַהוּא וַיִּשְׁבוּ הָאֲנָשִׁים כְּמִסְפַּר חֲמֵשֶׁת אֲלָפִים. 
6:11	וַיִּקַּח יֵשׁוּעַ אֶת־כַּכְּרוֹת לָחֶם וַיּוֹדֶה וַיִּתֵּן לַתַּלְמִידִים וְהַתַּלְמִידִים לַמִּסְבִּים וְכֵן מִדָּנִים כַּאֲשֶׁר אָבוּ. 
6:12	וַיִּשְׂבְּעוּ וַיֹּאמֶר אֶל־־תַּלְמִידָיו אִסְפוּ אֶת־הַפְּתוֹתִים הַנּוֹתָרִים לְבַל יֹאבֵד מְאוּמָה. 
6:13	וַיַּאַסְפוּ וַיְמַלְאוּ שְׁנֵים עָשָׂר דּוּדִים מִפְּתוֹתֵי חָמֵשׁ כִּכְּרוֹת לֶחֶם שְׁערִים הַנּוֹתָרִים לְאֹכְלִים. 
6:14	וַיֹּאמְרוּ הָאֲנָשִׁים אֲשֶׁר רָאוּ אֶת־־הָאוֹת אֲשֶׁר עָשָׂה יֵשׁוּעַ אָכֵן זֶה הַנָּבִיא אֲשֶׁר לָבוֹא אֶל־הָאָרֶץ. 
6:15	וַיֵּדַע יֵשׁוּעַ כִּי יָבוֹאוּ וְיַחְטְפָהוּ לַעֲשׂוֹתוֹ מֶלֶךְ וַיֵּלֶךְ עוֹד לְבַדּוֹ אֶל הָהָר. וַיְהִי בָעֶרֶב וַיִּרְדוּ תַלְמִידָיו אֶל־הַיָּם. 
6:16	וַיִּרְדוּ אֶל־הָאָנִיָה וַיַּעַבְרוּ מֵעֵבֶר לַיָּם אֶל כְּפר־־נָחוּם וַיְהִי חֹשֶׁךְ וְלֹא בָא אֲלֵיהֶם יֵשׁוּעַ. וַיַּשֵׁב רוּחַ גָּדוֹל וְהַיָּם סוֹעֵר. 
6:17	וַיֵּלְכוּ בְעֶשְׂרִים וְחָמֵשׁ אוֹ בַשְׁלֹשִׁים כַּבְרוֹת אֶרֶץ וַיִּרְאוּ אֶת־־יֵשׁוּעַ הוֹלֵךְ עַל־־הַיָּם וְקָרוֹב לָאֶנִיָה וַיִּירָאוּ. 
6:18	וַיֹּאמֶר אֲלֵיהֶם אֲנִי הוּא אַל תִּירָאוּ. 
6:19	וַיֹּאבוּ לָקַחַת אֹתוֹ אֶל הָאֲנִיָה וַתְּהִי הָאֱנִיָה פַתְאֹם קְרֹבָה לָאָרֶץ אֲשֶׁר יֵלְכוּ אֵלֶיהָ. 
6:20	וּמִמָּחֶרָת כִּרְאוֹת הַקָּהָל אֲשֶׁר עָמַד מֵעֵבֶר לַיָּם כִּי אֲנִיָה אַחֶרֶת אֵינֶנָּה שָׁמָּה בִלְתִּי הָאַחַת אֲשֶׁר יָרְדוּ בָהּ תַלְמִידָיו וְכִי לֹא יָרַד יֵשׁוּעַ אֶל הָאֱנִיָה עַם תַּלְמִידָיו אַךְ הָלְכוּ תַלְמִידָיו לְבַדָּם. 
6:21	וְאֶנִיּוֹת אֲחֵרוֹת בָּאוּ מִטְבַרְיָה קְרֹבוֹת לַמָּקוֹם אֲשֶׁר אָכְלוּ שָׁם לָחֶם בְּהוֹדוֹת אֲדֹנִי. 
6:22	לָכֵן כִּרְאוֹת הַקָּהָל כִּי יֵשׁוּעַ וְתַלְמִידָיו אֵינֶנּוּ שָׁם יָרְדוּ נָם הֵמָּה בָאֶנִיוֹת וַיָּבֹאוּ אֶל כְּפַר־נָחוּם לְבַקֵּשׁ אֶת־־ יֵשׁוּעַ. 
6:23	וַיִּמְצְאוּ אֹתוֹ מֵעֵבֶר לַיָּם וַיֹּאמְרוּ אֵלָיו רַבִּי מָתַי בָאתָ הֲלֹם. 
6:24	וַיַּעַן אֹתָם יֵשׁוּעַ וַיֹּאמַר אָמְנָם אָמְנָס אֲנִי אֹמַר לָכֶם כִּי לֹא בְקַשְׁתֶּם אֹתִי עַל כִּי רְאִיתֶם אֶת־הָאֹתוֹת כִּי אִם־עַל־כִּי אֲכַלְתֶּם מִכַּבְּרוֹת לֶחֶם וּשְׂבַעְתֶּם. 
6:25	אַל תִּפְעֲלוּ לְמַעַן הָאֹבֶל אֲשֶׁר יֹאבַד כִּי אִם־לְמַעַן הָאֹבֶל אֲשֶׁר יֵשֵׁב לְחַיֵּי עוֹלָמִים אֲשֶׁר יִתֵּן לָכֶם בֶּן־אָדָם כִּי אֹתוֹ חָתַם הָאָב הָאֱלֹהִים. 
6:26	וַיֹּאמְרוּ אֵלָיו מַה־־בַּעֲשֶׂה לִפְעוֹל אֶת־־פָּעֲלֵי אֱלֹהִים. 
6:27	וַיַּעַן יֵשׁוּעַ וַיֹּאמֶר אֲלֵיהֶם זֶה־־פֿעַל אֱלֹהִים לְהַאֲמֶנְכֶם בַּאֲשֶׁר שָׁלַח אֹתוֹ. 
6:28	וַיֹּאמְרוּ אֵלָיו וּמָה הָאוֹת אֲשֶׁר תַּעֲשֶׂה וְנִרְאֶה וְנַאֲמִין בָּךְ וּמַה־תִּפְעָל. 
6:29	אֲבֹתֵינוּ אָכְלוּ מָן בַּמִּדְבָּר כַּכָּתוּב וַיִּתֵּן לָהֶם לֶחֶם מִן־הַשָּׁמַיִם לֶאֱכֹל. 
6:30	וַיֹּאמֶר אֲלֵיהֶם יֵשׁוּעַ אָמְנָם אָמְנָס אֲנִי אֹמֵר לָכֶם מֹשֶׁה לֹא נָתַן לָכֶם אֶת־הַלֶחֶם מִן־הַשָּׁמַיִם כִּי אִם־אָבִי נֹתֵן לָכֶם אֶת־הַלֶחֶם הָאֱמֶת מִן־הַשָּׁמָיִם. 
6:31	כִּי־זֶה לֶחֶם הָאֱלֹהִים הַיּוֹרֵד מִן־הַשָּׁמַיִם וְהַנּוֹתֵן חַיִּים לָאָרֶץ. 
6:32	וַיֹּאמְרוּ אֵלָיו אֲדֹנִי תְּנָה־לָנוּ אֶת־הַלֶחֶם הַזֶּה בְכָל־עֵת. 
6:33	וַיֹּאמֶר אֲלֵיהֶם יֵשׁוּעַ אָנֹכִי לֶחֶם הַחַיִים הַבָּא אֵלַי לֹא יִרְעָב וְהַמַּאֲמִין בִּי לֹא יִצְמָא לְעוֹלָם. 
6:34	וָאֹמַר אֲלֵיכֶם כִּי גַם רְאִיתֶם אֹתִי וְלֹא הָאֱמַנְתֶּם. 
6:35	כֹּל אֶת־אֲשֶׁר יִתֵּן לִי הָאָב יָבוֹא אֵלַי וְהַבָּא אֵלַי לֹא אוֹצִיא חוּצָה. 
6:36	כִּי יָרַדְתִּי מִן־־ הַשָּׁמַיִם לֹא לַעֲשׂוֹת רְצֹנִי כִי אִם־רְצוֹן שֹׁלְחִי. 
6:37	וְזֶה רְצוֹן הָאָב אֲשֶׁר שְׁלָחַנִי לְבַל אֹבַד מִכֹּל אֲשֶׁר נָתַן לִי כִי אִם־לַהֲקִימֶנּוּ בְיוֹם אַחֲרוֹן. 
6:38	וְזֶה רְצוֹן שֹׁלְחִי כִּי כֹל הָרֹאֶה אֶת־־הַבֶּן וּמַאֲמִין בּוֹ חַיֵּי עוֹלָמִים יִהְיוּ לוֹ וּבְיוֹם אַחֲרוֹן אֲנִי אֲקִימֶנּוּ. 
6:39	וַיִּלּנּוּ עָלָיו הַיְהוּדִים יַעַן כִּי אָמַר אָנֹכִי הַלֶחֶם אֲשֶׁר יָרַד מִן־הַשָּׁמָיִם. 
